5334984,4491957
4463775,4297959
4619581,4310298
8214499,8072885
7360083,3986161
4470471,3952183
4194071,4071490
8108545,7951326
7309792,7136994
9041559,7207420
11103336,9024493
4259274,4032062
7585369,7288575
8259299,8107326
4202358,3981206
8412251,8138666
5651884,5520663
9456259,4164050
4742223,4083646
11198715,4914398
6455553,4071663
10710972,4461213
5697977,5528466
9155371,9029870
13684028,13520050
14609902,4275269
5489883,5360864
9737247,9522200
6280347,4966119
17726478,17181527
4217741,4083142
15930646,7596734
20992281,20701903
15714575,11006765
20711862,16141761
15799082,11022711
14910962,11074500
15763409,11100710
8346435,4429703
9321318,7700479
4266665,4085150
4429840,3933931
4142332,4004170
8568975,8433031
16548859,16435231
18119779,17994706
9756210,8362717
5936874,5628519
4024557,3890570
9503102,9381368
16180001,16046860
16850565,14038962
4026860,3899036
3998926,3873027
7923446,7738224
8052736,7936591
12731717,12605885
20829652,20697204
4072085,3948460
9564697,9357265
8096016,7903706
13766005,13514036
15008557,14881965
28851483,16247490
17673830,14074364
19392868,11348832
25392909,8236027
7239762,6662428
8327525,8137642
12737881,12513014
11344672,4702757
18504116,12752419
21040178,18458249
17151413,12129160
8312092,7587522
11662278,11150316
14481548,13518358
4182327,4036170
11172906,11050316
19708815,19463455
25808131,25415544
32900093,31403907
18420897,13780703
14053392,13922043
10178162,7318299
7758549,7622906
8107151,7924408
7886482,7762034
12317158,12134079
19775404,19636201
15334178,15167830
4140716,4024813
32718919,32542423
29453174,9094806
14875712,6713350
12065483,11872399
14790944,14664295
25070025,24950502
20634055,20513444
24036026,23423746
15902633,15762297
13571819,11981274
21194376,10778913
19619651,7562673
6271879,5143203
7951364,4099933
19214850,16813717
12046590,11886060
16027915,15894781
30510668,28022931
31522539,29082531
32483519,29914602
16381260,4009714
33403472,16093111
18193793,8777938
4213765,4061921
5922509,5752881
16623721,16482955
20414714,20239307
24965988,24845197
19284799,19079966
25798921,25670194
18753744,10539677
42734219,42589218
15750489,11759834
34239344,11433113
10161498,7915064
16541673,7996709
27749276,18697708
21131592,13190074
38966406,32009113
49103116,48434220
57447928,54973317
60553844,55199816
36015128,13112564
67851333,7258534
14084792,7851917
29202197,23905284
19842360,8976662
22632755,19483977
55322853,31028890
105242837,43234682
63014314,46305786
11957950,5115275
56423654,12452291
55488597,6030165
24411556,3850236
42670075,13323851
92161469,75617035
23289011,7780730
60943127,20706395
19715988,11445289
5953657,5807131
8050883,7862068
33507192,33369955
21096147,20963698
50022227,34369678
7878310,7720658
8630223,8426797
46519597,36316379
39277692,22103723
27442588,19020611
5170147,3965434
10162107,9998755
3908486,3790713
20800750,14583916
9965503,9842367
6285560,6134918
7888616,7766433
21788052,21631208
20790752,20575423
27766847,27586168
44325698,42853922
30601580,30473034
9079935,3941620
10943580,9925548
6413477,3796526
20951949,11638650
8983707,5554274
5824956,5688745
8013811,7886584
21292181,21170478
20525617,20361250
25972466,25790544
34122900,29936463
14822149,3909434
38227832,31740975
17450574,4549450
19852019,13187318
6775958,6565711
11476263,11354319
12239626,12119629
27307751,24667745
30082531,28094652
28024098,27912043
15243422,10170671
23224769,17779224
18385182,18223892
13057793,11481616
15860076,15729286
12496346,12374992
9089585,8923392
24024942,23871736
25691115,25572631
31549573,25220589
18076545,15045157
14342654,14228350
15892024,12536502
17329623,17197782
4187377,4006893
25307648,25113398
23480514,23122182
44451665,44326864
24957931,24142754
25954143,25817131
45580491,42346566
42804215,36593797
47040237,46920232
16003505,9264937
40082057,31179393
20096699,19891128
27630032,27002925
26425976,26298810
24277940,24052827
31250667,31051931
38058013,37927053
43959891,43831389
40417218,39759965
34189768,34046678
41410976,24340805
4806559,3903298
8688213,8490593
13181461,13029251
20101885,19981740
25119746,25003821
32317140,32151391
35315259,35190390
42457527,42335879
32734972,32495438
45403853,45135763
4027457,3906092
4013629,3896992
4545168,4425824
6832698,6497341
19245728,19067856
16127349,15967554
16603589,16390792
24276033,24111971
10786567,3910176
40466317,40274084
47624404,44203564
26153701,16102832
23082468,12039853
12009995,7870591
21211980,15795551
22747051,14746304
14435188,9161703
31823044,25223669
69789191,67941908
45363802,38797838
67976148,67784161
48198188,6772195
38757629,17555643
70656044,24447929
5381754,5207599
10724027,10157854
40717531,37849608
71226453,42165647
54773590,44661687
4562323,4041062
34455598,24747029
34412489,15170972
29682622,14407564
4802951,4679837
14505512,8340435
4130717,4009765
8619600,8502054
15001013,14893252
23513221,23350555
21387337,21265428
11077514,5614921
21467804,14038314
38190956,38081135
17537983,3849713
17895683,17526036
4370202,4203915
16655659,13618083
20301307,20179378
23526343,23412705
18394427,18280732
10807644,9250359
11490888,4356842
16311669,16060161
41985046,22889528
21101412,16943895
4264623,4048511
4266287,4115111
23516166,23345468
25793439,25674018
10017444,7891732
34411373,32787360
33565018,24282353
28686707,7968734
7554087,4008436
26709764,21064288
22572486,12869929
8859144,8743015
8000810,7878856
10562647,10454546
5256516,5140871
4144823,3992212
18173004,18024071
15057743,14913721
23627407,23507505
14971276,3867832
40642046,40018549
36796888,36683481
16407498,12387426
43994034,43889987
4182929,4066264
4182255,4047455
8055673,7935848
16067674,15939501
10609653,10487672
26484811,26366950
29407083,29291369
18819756,18693870
24790261,24617975
41071770,40958439
14260949,10723369
15742949,9517105
6471572,6144821
20606333,20287614
24259405,24098423
13071261,12905953
31057879,30932205
37204065,37098687
25630773,25483789
46654534,45600359
30705819,11429634
19302076,19154141
5101842,4022935
4253919,4099020
12626404,12518488
17912841,17774788
25271660,25168803
19099436,18989825
23552253,23434065
6644230,6329511
16254155,10880508
22865386,11611219
25738047,25581118
26994028,26886263
29502097,29389118
20184592,20069241
18767724,18450697
43949786,43838048
34671105,34564479
31202540,31092005
28423941,28232934
45461293,45354562
6006710,3913418
8308313,8203392
8305404,7734622
6853095,6727093
10452056,10291958
12786273,12597629
24240698,23954996
9333304,8809776
26882240,26570432
29418813,15966053
20657290,20540924
50738454,49829213
36461799,20380333
27168285,16909280
4067961,3937563
23233636,15238043
27806333,21560548
