39520016,4293038
5481987,4419050
8218423,4069089
4458646,4283463
4279976,4084194
4258912,3922138
4482451,4278881
4515619,4310085
4308707,4114599
4150678,3989079
4358148,4163540
4705922,4432698
4449944,4185613
3948898,3813100
4382081,4137440
4284856,4150917
4432102,4242142
4423534,4147600
4137643,3994535
6901239,4808736
4787455,4479934
4157414,4022627
4442135,4238300
4143203,3958006
4275908,4138547
4356197,4195402
4243008,4099418
4016587,3884693
4067532,3925984
4152803,3921487
3906636,3775866
4293128,4130483
4015495,3860806
4281464,4011121
4174084,4038668
4187310,3983336
3890937,3734130
4270246,4027605
4196223,4064720
4619948,4386723
3898256,3765486
4279987,4026358
4192104,4056178
4349311,4068494
4012187,3860620
4316948,4175128
4313570,4127059
4627631,4286536
4187299,4010692
4469243,4267215
4350916,4125301
4096791,3926631
4358769,4068802
4184251,4008551
3972186,3842682
4254936,4127583
4283756,4088091
4247594,4070776
4372558,4084082
4548983,4232916
4386119,4227203
4442623,4180167
4431708,4150828
7760564,4274215
4344330,4072179
4198699,4044367
4112163,3888505
4253534,4079163
4097272,3950495
4715559,4238624
4357735,4039453
5767605,5061029
4128745,3940544
4065516,3934826
5287368,4763015
4180725,4029636
4137596,3991601
4584135,4178576
4401297,4123597
4440633,4148074
4162123,4019644
4327440,4080353
4279404,4093438
4305897,4099751
4451306,4235569
4199311,4036201
3993562,3855488
4144762,4010845
4473344,4239195
4134639,3974122
4162715,4010312
4157671,4027704
4095595,3950235
4019418,3892831
4509560,4183462
4456798,4256806
4009833,3879925
4074421,3949539
4213529,4019782
4285862,3995308
4351543,4188102
4184258,4007930
4411294,4230575
4023414,3899082
8341073,5147235
4332489,4184823
4222106,4068796
4185574,4006234
4510352,4199140
4287448,4132482
4624909,4352053
4328652,4157767
4411156,4202107
4328977,4041724
4233633,4077755
4328919,4167695
4444255,4199810
4276071,4104516
4236421,4076550
4094920,3966557
4068658,3903068
4398524,4141992
4648123,4366474
6053816,5657933
4480513,4227491
4323636,4115149
4123153,3956523
4138838,3993306
4118379,3966606
4275579,4127687
4412606,4238987
4085978,3955733
4203370,4071056
4030513,3898970
4368721,4142059
4402834,4205262
4146276,3947928
4080308,3921397
4188249,4064036
4258488,4125388
4279598,4111695
4015499,3842138
4355337,4189411
4105793,3961994
4371424,4216538
4521107,4331504
4327407,4145708
4128902,3985064
4335291,4147739
4304173,4096497
